16 56 66 91 69 87 63 42 48 59 77 78 86 32 81 67 26 8 13 74 72 45 60 15 9 35 89 71 31 50 11 6 62 18 92 19 43 17 20 4 25 29 65 37 51 82 34 30 84 88 39 58 12 22 70 73 44 64 33 54 7 57 36 61 83 68 46 1 10 38 24 55 41 80 47 3 5 52 75 27 76 40 90 85 49 2 53 23 79 28 14 0 21 
86 70 4 33 38 76 37 54 29 74 59 50 32 34 48 16 12 83 46 22 20 39 26 2 55 78 91 13 31 89 88 35 90 27 56 85 9 52 60 30 17 57 82 81 5 23 43 66 87 42 21 8 63 19 53 3 10 67 36 18 92 25 49 68 71 28 15 0 84 11 73 62 24 7 58 72 64 6 79 61 51 47 44 41 80 75 45 69 77 65 40 14 1 
37 90 79 84 9 54 34 16 92 30 62 42 71 7 14 50 74 4 88 55 76 22 31 70 19 1 85 75 8 69 23 44 86 52 25 15 82 51 47 36 13 38 18 6 26 28 64 87 83 77 91 80 53 72 17 40 11 89 10 0 61 46 5 39 63 68 33 67 81 56 78 59 48 35 41 65 12 66 3 58 32 60 73 29 45 24 49 20 43 57 27 21 2 
83 33 89 36 15 37 41 77 28 86 23 59 64 79 20 39 14 51 31 44 8 63 1 67 73 5 92 24 75 16 2 40 35 19 61 13 82 91 52 17 0 81 65 87 76 58 50 68 71 53 45 84 34 56 74 6 47 54 49 60 48 72 88 11 80 7 10 42 26 4 69 90 18 55 22 70 12 25 9 57 38 85 21 32 46 66 78 62 30 43 3 27 29 
53 71 48 33 87 77 28 78 23 66 67 2 85 30 4 18 47 58 50 82 1 27 57 65 17 70 20 41 26 69 61 63 31 0 64 35 49 29 76 8 79 24 38 91 90 16 32 52 21 55 92 40 86 60 42 84 68 6 13 83 15 19 34 14 54 37 62 11 43 72 59 51 10 75 36 44 45 7 12 73 88 39 74 9 46 56 22 89 80 3 5 81 25 
5 80 83 87 91 52 41 25 17 67 12 86 71 81 15 88 56 37 54 61 49 24 77 46 23 68 82 69 65 16 3 78 45 33 72 75 42 38 2 57 27 63 90 73 18 36 21 8 48 20 29 53 51 26 9 59 22 92 14 74 28 30 47 58 7 70 89 40 4 62 31 84 76 13 39 35 64 19 50 55 1 11 66 44 85 43 79 34 0 32 6 60 10 
8 58 26 5 13 82 85 21 19 43 55 30 52 56 79 22 25 91 50 63 49 7 0 78 27 12 72 42 34 54 1 17 35 51 65 80 10 53 31 33 36 11 47 57 62 45 6 74 15 39 88 61 2 92 71 4 84 24 83 23 66 76 16 32 77 75 60 28 69 67 81 70 59 68 86 64 73 14 44 38 89 3 46 41 40 20 9 37 29 90 48 87 18 
88 84 14 92 58 2 69 3 46 17 64 23 83 68 54 0 79 6 59 56 80 44 21 74 52 75 85 28 62 61 29 34 30 55 76 12 41 57 65 13 24 40 35 48 42 60 87 70 89 67 72 8 71 78 63 31 91 86 37 53 25 7 19 32 90 73 36 50 82 77 45 81 39 26 22 66 43 9 33 4 38 1 20 16 27 15 47 49 11 51 18 5 10 
25 46 64 29 87 34 86 49 80 5 16 33 56 62 70 76 89 72 26 2 39 69 83 54 55 15 61 81 17 78 4 42 63 52 24 51 37 27 32 91 19 66 36 60 85 10 8 58 74 92 53 75 23 12 38 47 30 71 77 6 59 21 18 31 1 90 14 28 84 88 44 0 43 22 68 45 3 41 11 9 35 13 40 48 82 67 73 65 79 57 50 20 7 
16 56 66 91 69 87 63 42 48 59 77 78 86 32 81 67 26 8 13 74 72 45 60 15 9 35 89 71 31 50 11 6 62 18 92 19 43 17 20 4 25 29 65 37 51 82 34 30 84 88 39 58 12 22 70 73 44 64 33 54 7 57 36 61 83 68 46 1 10 38 24 55 41 80 47 3 5 52 75 27 76 40 90 85 49 2 53 23 79 28 14 0 21 
