18 26 3 90 58 5 10 7 16 46 25 40 75 80 82 89 91 33 37 54 45 36 15 34 35 32 74 13 62 42 69 65 57 30 41 2 53 73 55 60 79 81 47 21 31 84 76 4 8 51 0 67 72 85 23 6 12 92 22 17 39 48 50 88 20 59 56 28 9 64 49 87 66 71 11 24 44 61 77 43 1 78 86 63 14 27 68 19 52 70 83 38 29 
40 7 74 63 49 8 39 78 29 25 12 73 80 45 3 38 67 37 1 19 92 44 51 15 52 10 36 30 43 88 82 79 6 24 5 90 21 13 46 14 23 22 62 55 11 32 50 77 0 18 75 91 41 20 89 61 35 28 87 53 66 57 16 56 31 69 86 59 26 27 58 4 70 2 71 84 65 48 47 85 76 33 17 9 42 83 68 54 34 64 72 60 81 
64 88 81 60 36 9 68 18 83 40 76 62 69 30 72 34 85 75 26 56 1 70 82 7 91 5 32 58 4 73 90 77 84 52 11 54 10 2 49 24 63 0 42 35 89 3 29 78 8 33 20 22 31 6 13 12 21 25 53 79 16 67 57 38 17 41 43 74 23 45 47 66 92 27 44 71 80 65 59 86 55 50 28 61 14 19 51 87 37 15 46 48 39 
58 85 46 26 62 28 20 43 53 29 81 11 64 40 32 4 55 57 39 13 10 52 25 84 14 79 12 22 18 71 67 68 37 89 54 0 49 90 15 36 30 51 8 66 21 74 87 45 7 69 48 41 33 42 70 56 3 16 77 61 86 34 2 91 60 17 47 75 92 83 6 5 80 1 23 50 38 88 76 63 27 9 44 59 35 73 24 78 72 19 31 82 65 
87 16 36 38 9 18 62 59 81 60 47 68 55 25 54 13 43 23 1 82 15 32 4 83 2 39 35 40 17 8 20 41 85 56 79 44 77 89 28 30 92 51 5 74 22 45 67 73 66 80 29 91 86 6 21 24 64 75 52 19 63 46 34 14 49 0 57 76 58 27 12 50 10 88 31 7 65 53 61 71 3 37 33 70 78 48 26 84 90 72 11 42 69 
64 88 81 60 36 9 68 18 83 40 76 62 69 30 72 34 85 75 26 56 1 70 82 7 91 5 32 58 4 73 90 77 84 52 11 54 10 2 49 24 63 0 42 35 89 3 29 78 8 33 20 22 31 6 13 12 21 25 53 79 16 67 57 38 17 41 43 74 23 45 47 66 92 27 44 71 80 65 59 86 55 50 28 61 14 19 51 87 37 15 46 48 39 
57 48 31 36 63 76 91 69 13 42 49 61 84 32 38 12 18 30 2 45 92 79 28 35 22 62 74 26 55 5 83 19 37 17 53 78 3 25 34 46 85 71 87 51 44 86 52 75 66 56 80 4 7 15 81 33 68 27 72 47 50 14 90 10 59 20 73 21 1 43 23 58 39 67 29 0 9 60 6 40 11 82 64 16 65 70 8 24 89 77 41 54 88 
40 7 74 63 58 8 70 78 29 25 35 73 80 45 3 38 67 37 1 19 69 44 51 15 52 10 36 30 43 86 82 79 61 24 5 90 21 13 46 14 23 4 62 55 11 32 16 77 0 18 75 91 2 31 89 6 12 92 22 17 39 48 50 88 20 59 56 28 9 64 49 87 66 71 41 84 65 57 47 85 76 33 53 26 42 83 68 54 34 27 72 60 81 
60 85 46 26 62 28 48 37 68 87 81 51 64 40 56 18 55 34 39 70 15 88 30 7 91 5 32 58 4 73 90 77 84 52 11 54 10 2 49 24 63 0 42 35 89 3 29 78 8 33 20 22 31 6 13 12 21 25 53 79 16 67 57 38 17 41 43 74 23 45 47 66 92 27 44 71 80 65 59 86 1 9 14 76 61 50 36 83 72 19 69 82 75 
13 88 81 60 36 9 68 18 83 40 76 62 69 12 72 34 85 75 26 52 1 70 82 7 2 42 32 58 4 78 90 10 84 56 79 44 77 89 28 30 92 51 5 74 22 45 67 73 66 80 29 91 86 6 21 24 64 25 53 11 16 20 57 38 17 41 43 35 23 3 47 8 63 27 54 71 33 65 59 31 55 50 49 61 14 19 0 87 37 15 46 48 39 
