92 90 57 89 53 15 25 65 2 37 64 75 20 81 38 31 9 85 39 49 3 35 67 21 43 52 50 32 77 10 54 69 62 26 24 78 60 6 0 36 7 11 34 8 70 79 18 41 73 12 16 55 14 48 87 72 22 45 23 17 28 19 61 29 44 13 56 59 33 63 82 88 47 30 91 1 74 58 27 86 66 83 5 76 4 46 80 40 84 51 42 68 71 
8 43 31 56 30 17 58 20 79 3 23 87 48 67 83 61 34 36 33 57 68 38 59 82 11 29 69 0 71 6 62 32 80 45 77 24 22 40 90 65 51 10 85 60 78 9 4 84 63 44 53 49 88 27 37 16 12 86 92 81 76 70 18 42 50 66 13 41 28 1 47 89 39 26 64 15 55 74 21 14 19 73 75 72 2 5 25 91 7 54 35 52 46 
22 40 50 21 41 23 53 6 70 14 15 86 45 36 17 57 75 25 78 8 32 10 61 18 52 88 11 31 65 72 56 47 42 68 37 87 79 82 27 2 67 9 13 64 43 4 38 28 92 39 90 83 16 5 1 26 58 12 49 7 73 0 81 59 80 91 30 3 29 34 77 55 89 60 24 19 44 35 74 63 33 48 85 66 84 76 62 54 51 71 46 69 20 
88 59 72 24 60 84 25 35 44 32 6 89 16 52 5 0 74 18 76 2 11 69 27 80 37 10 17 9 3 49 71 26 83 58 79 61 65 12 8 33 43 29 21 90 91 36 77 63 34 68 64 45 38 1 54 31 81 51 7 28 55 20 57 70 42 73 53 39 15 19 56 87 85 67 30 82 86 13 4 75 22 23 66 92 14 62 46 47 41 50 48 40 78 
76 27 30 26 50 62 49 18 31 40 25 85 78 29 36 67 61 5 4 53 90 2 68 75 65 79 34 20 38 81 52 17 72 66 91 21 87 60 41 14 3 55 15 43 6 77 57 70 47 28 83 35 1 9 13 51 23 69 80 7 33 37 59 11 63 0 54 71 22 92 19 74 12 64 32 48 88 84 39 42 44 24 16 10 86 73 8 56 45 89 46 58 82 
92 90 57 89 53 15 25 36 2 37 64 75 20 81 38 31 79 34 39 49 3 35 67 21 43 52 50 32 77 11 54 69 62 26 24 70 8 6 0 65 51 10 85 60 78 9 4 84 73 12 16 55 14 48 87 72 22 45 23 17 28 19 61 29 44 13 56 59 33 63 82 88 47 30 91 1 74 58 27 86 66 83 5 76 18 46 80 40 41 7 42 68 71 
22 40 50 13 41 23 53 6 59 14 15 86 83 4 17 58 75 25 78 27 32 10 87 18 52 88 11 26 37 72 56 47 42 39 79 61 65 12 8 33 43 29 21 90 91 36 77 63 34 68 64 45 38 1 54 31 81 51 7 28 55 20 57 70 80 67 30 3 9 92 16 73 89 60 24 19 44 35 74 49 2 48 85 66 84 76 62 5 82 71 46 69 0 
88 70 72 24 60 84 25 35 44 32 6 89 77 52 54 20 74 18 76 33 11 69 8 80 65 10 17 29 3 63 71 31 45 57 37 87 79 82 27 2 67 9 13 64 43 4 38 28 92 39 90 83 16 5 1 26 58 12 49 7 73 0 81 59 42 55 53 68 15 19 56 61 85 91 30 51 86 21 36 75 22 23 66 34 14 62 46 47 41 50 48 40 78 
64 5 91 13 41 35 29 18 75 38 34 42 84 92 66 47 37 56 32 39 55 28 74 33 3 77 53 46 85 61 73 89 30 0 62 50 86 25 43 10 51 19 83 36 82 69 48 44 68 21 79 22 88 23 70 49 71 2 24 6 59 58 4 20 9 80 54 14 60 16 63 17 11 8 76 67 45 87 52 90 31 12 57 72 15 26 27 1 81 65 40 78 7 
0 91 16 92 18 2 81 32 29 77 40 34 73 48 5 22 63 23 80 31 60 58 36 76 12 78 64 42 49 9 51 7 50 84 89 38 69 59 8 57 10 83 6 43 11 30 68 17 70 72 44 28 71 41 35 54 52 33 45 74 62 46 20 88 66 47 53 39 15 19 56 87 85 67 25 82 86 13 4 79 24 3 1 90 37 26 75 65 61 14 27 55 21 
