1 23 46 87 11 12 49 34 91 25 40 39 0 84 79 61 43 67 45 36 56 63 10 4 88 71 74 76 89 65 6 92 70 3 58 90 5 59 2 54 41 52 73 31 17 77 50 27 19 72 57 30 16 37 47 83 64 22 69 26 33 55 85 14 9 21 38 32 68 42 53 29 51 15 8 60 18 62 80 75 86 28 81 7 82 78 44 35 24 13 20 66 48 
77 11 37 74 16 68 25 36 82 72 18 91 86 59 64 56 45 71 34 49 47 48 43 90 42 23 84 60 13 53 75 40 10 67 44 61 35 28 27 17 24 89 87 38 88 41 57 78 26 0 51 7 12 65 73 30 52 1 92 5 20 55 39 80 19 21 62 31 79 4 76 3 9 50 33 83 14 6 22 58 46 63 81 85 66 70 29 69 15 54 32 8 2 
70 13 54 65 87 75 32 67 49 35 80 48 89 68 59 3 50 16 2 47 71 66 60 44 86 52 63 34 90 18 38 33 85 12 72 56 21 62 81 31 37 15 58 76 7 23 51 57 41 91 77 36 92 78 22 0 6 61 39 42 25 53 27 4 1 14 17 74 45 19 5 30 88 69 26 11 82 40 84 24 55 10 29 73 64 83 79 46 9 20 8 43 28 
47 35 86 84 8 24 72 88 91 3 71 1 18 57 34 26 32 7 66 5 30 36 90 16 69 45 73 63 42 52 17 53 23 81 21 20 10 27 44 40 2 78 62 46 64 31 6 74 4 15 14 49 9 79 41 55 12 0 56 87 85 83 19 28 70 54 51 75 67 68 39 25 58 48 76 33 11 29 77 38 37 43 65 61 13 50 59 92 89 60 80 82 22 
3 46 21 77 16 67 47 71 91 33 1 20 68 86 17 82 50 76 88 56 59 11 35 27 53 81 52 51 15 89 32 74 75 84 39 5 30 22 78 70 57 7 60 72 24 40 42 58 13 64 92 23 61 69 18 8 12 31 65 83 25 85 44 38 48 43 41 28 6 37 19 49 55 9 79 29 90 2 26 34 62 63 66 87 54 14 45 4 10 36 0 73 80 
1 23 46 87 11 12 49 34 91 25 40 39 0 84 79 61 43 67 45 36 56 63 10 4 88 71 74 76 89 65 6 92 70 3 58 90 5 59 2 54 41 52 73 31 17 77 50 27 19 72 57 30 16 37 47 83 64 22 69 26 33 55 85 14 9 21 38 32 68 42 53 29 51 15 8 60 18 62 80 75 86 28 81 7 82 78 44 35 24 13 20 66 48 
77 11 37 74 16 68 25 36 82 72 18 91 86 59 64 56 45 71 34 49 47 48 43 90 42 23 84 60 13 53 75 40 10 67 44 61 35 28 27 17 24 89 87 38 88 41 57 78 26 0 51 7 12 65 73 30 52 1 92 5 20 55 39 80 19 21 62 31 79 4 76 3 9 50 33 83 14 6 22 58 46 63 81 85 66 70 29 69 15 54 32 8 2 
1 24 84 71 60 88 82 18 91 35 80 86 89 57 34 26 32 7 66 5 30 36 90 16 69 45 73 63 42 52 17 53 23 81 21 20 10 27 44 40 2 78 62 46 64 31 6 74 4 15 14 49 9 79 41 55 12 0 56 87 85 83 19 28 70 54 51 75 67 68 39 25 58 48 76 33 11 29 77 38 37 43 65 61 13 50 59 92 3 47 8 72 22 
20 35 48 54 8 13 43 75 49 9 65 70 67 68 59 3 50 16 2 47 71 66 5 44 86 52 63 34 90 18 38 33 85 12 72 56 21 62 81 31 37 15 58 76 7 23 51 57 41 91 77 36 92 78 22 0 6 61 39 42 25 53 27 4 1 14 17 74 45 19 60 30 88 69 26 11 82 40 84 24 55 10 29 73 64 83 79 46 89 87 80 32 28 
80 66 10 37 45 54 79 71 91 33 1 20 68 86 17 82 50 76 88 56 59 11 35 27 53 81 52 51 15 89 32 74 75 84 39 5 30 22 78 70 57 7 60 72 24 40 42 58 13 64 92 23 61 69 18 8 12 31 65 83 25 85 44 38 48 43 41 55 28 21 14 4 0 46 67 47 49 6 87 26 29 36 34 2 62 3 77 73 16 9 90 63 19 
36 42 39 40 58 89 50 60 46 27 70 88 14 30 81 13 69 21 3 16 71 7 57 32 63 91 24 84 15 68 52 34 80 62 4 53 67 77 17 59 76 82 47 5 72 10 56 74 22 64 92 23 61 87 18 8 12 31 65 83 25 85 44 38 48 43 41 28 6 37 19 49 55 9 79 29 90 2 26 86 45 51 78 11 33 35 1 73 66 20 54 75 0 
38 67 20 1 54 7 68 73 31 25 18 85 11 53 19 59 29 26 56 91 37 43 92 76 39 12 35 61 45 74 66 49 72 88 57 78 44 9 14 70 62 82 16 55 79 15 33 27 51 28 40 77 41 80 32 48 63 6 21 69 60 89 0 2 84 22 34 71 36 17 86 5 23 42 52 10 65 3 46 58 81 4 13 47 90 75 83 87 64 30 8 50 24 
67 70 17 64 72 74 2 56 27 20 44 39 68 5 46 69 86 21 10 31 18 47 41 30 28 45 89 73 79 83 43 65 61 76 80 51 40 55 62 60 54 29 37 49 24 32 8 42 19 90 12 11 9 14 53 84 7 23 16 4 78 15 77 81 35 63 75 59 33 36 87 58 25 85 13 88 22 52 3 50 66 38 6 1 91 71 92 0 57 26 48 34 82 
5 26 69 84 8 24 10 67 49 35 80 48 89 68 59 3 50 16 2 47 71 66 60 44 86 52 63 34 90 18 38 33 85 12 72 56 21 62 81 31 37 78 27 46 64 40 6 74 4 15 14 91 9 79 41 55 7 0 20 87 23 83 19 28 70 54 51 75 88 57 39 25 58 1 76 53 11 29 77 17 36 43 65 61 13 32 73 92 45 42 30 82 22 
1 23 46 7 11 12 49 34 91 25 40 39 20 84 79 61 43 67 44 13 56 28 24 35 88 22 74 76 89 65 6 92 70 3 58 90 5 59 2 82 41 52 73 31 17 77 50 27 19 72 57 30 16 37 47 83 64 71 69 26 33 55 85 78 9 21 38 32 68 42 53 29 51 15 8 60 18 86 80 75 62 63 66 87 54 14 45 4 10 36 0 81 48 
20 35 48 54 8 13 43 75 49 9 65 70 67 68 59 3 50 16 2 47 71 66 5 44 86 52 63 34 90 89 32 74 85 12 72 56 21 62 81 31 37 15 58 76 7 23 51 57 41 91 77 36 92 78 22 0 6 61 39 42 25 53 27 4 1 14 17 33 46 19 60 30 88 69 26 11 82 40 84 24 55 10 29 73 64 83 79 45 18 87 80 38 28 
31 8 39 92 58 85 50 25 46 68 59 76 37 30 81 13 83 65 3 47 64 7 4 18 91 12 35 61 45 74 66 49 72 88 57 78 44 9 14 70 62 82 16 55 79 15 33 27 51 28 40 77 41 80 32 48 63 6 21 69 60 89 0 2 84 22 34 71 36 17 86 5 23 42 87 29 90 38 26 19 10 43 53 11 56 24 1 73 52 20 54 75 67 
88 81 3 40 14 27 30 89 39 50 60 46 70 42 58 22 87 21 36 16 71 7 57 32 63 91 24 84 15 68 52 34 80 62 4 53 67 77 17 59 76 82 47 5 72 10 56 74 13 64 92 23 61 69 18 8 12 31 65 83 25 85 44 38 48 43 41 28 6 37 19 49 55 9 79 29 90 2 26 86 45 51 78 11 33 35 1 73 66 20 54 75 0 
90 51 28 54 57 35 20 23 72 85 64 86 59 46 88 6 71 82 69 41 31 75 12 10 18 48 83 62 66 63 19 68 92 44 47 32 58 45 38 55 0 4 79 14 15 89 7 2 40 74 52 34 49 16 61 33 17 5 39 42 25 53 27 87 1 24 67 43 36 60 77 30 73 21 26 11 80 50 84 78 8 65 3 37 9 76 70 29 91 56 81 22 13 
66 54 70 87 79 16 80 52 83 6 17 44 74 8 49 50 63 34 30 27 59 68 43 26 20 60 89 5 13 18 61 47 85 12 72 56 0 62 81 31 25 69 58 14 1 23 84 88 41 91 77 36 92 78 22 45 75 3 21 65 37 15 90 40 7 76 67 19 82 42 33 48 57 53 32 24 4 39 51 11 55 10 29 73 38 2 86 28 9 35 64 71 46 
32 54 14 75 20 76 92 86 83 61 63 26 2 81 13 44 41 35 11 58 33 60 53 55 39 7 52 4 25 64 15 72 49 80 12 71 30 59 5 45 37 10 17 74 57 19 21 27 16 3 73 42 31 70 51 43 77 79 40 34 90 69 91 50 36 85 68 62 56 9 29 67 48 78 1 66 18 82 46 24 22 28 38 8 84 65 87 88 23 0 47 6 89 
40 11 39 84 12 79 25 49 66 0 1 91 46 48 61 87 45 23 34 36 56 63 10 4 88 71 74 76 89 65 6 92 70 3 58 90 5 59 2 54 41 52 73 31 17 77 50 27 19 72 57 30 16 37 47 83 64 22 69 26 33 55 85 14 9 21 38 32 68 42 53 29 51 15 8 60 18 62 80 75 86 28 81 7 82 78 44 35 24 13 67 20 43 
77 71 37 91 43 92 3 50 82 72 18 86 89 57 34 26 32 7 66 5 30 36 90 16 69 45 73 63 42 52 17 53 23 81 21 20 10 27 44 40 2 78 62 46 64 31 6 74 4 15 14 49 9 79 41 55 12 0 56 87 85 83 19 28 70 54 51 75 67 68 39 25 58 48 76 33 11 59 22 84 38 60 65 61 88 47 29 13 1 80 35 8 24 
15 2 58 11 63 66 82 18 74 32 54 91 86 59 64 56 45 71 34 49 47 48 43 90 42 23 84 60 13 53 75 40 10 67 44 61 35 28 27 17 24 89 87 38 88 41 57 78 26 0 51 7 12 65 73 30 52 1 92 5 20 55 39 80 19 21 62 31 79 4 76 3 9 50 33 83 14 29 77 46 37 16 81 85 69 36 6 68 25 70 8 72 22 
20 35 48 54 8 13 43 75 49 9 65 70 67 68 59 3 50 16 2 47 71 66 5 44 86 52 63 34 90 18 38 33 85 12 72 56 21 62 81 31 37 15 58 76 7 23 51 57 41 91 77 36 92 78 22 0 6 61 39 42 25 53 27 4 1 14 17 74 45 19 60 30 88 69 26 11 82 40 84 24 55 10 29 73 64 83 79 46 89 87 80 32 28 
80 66 10 37 45 54 79 71 91 33 1 20 68 86 17 82 50 76 88 56 59 11 35 27 53 81 52 51 15 89 32 74 75 84 39 5 30 22 78 70 57 7 60 72 24 40 42 58 13 64 92 23 61 69 18 8 12 31 65 83 25 85 44 38 48 43 41 55 28 21 14 4 0 46 67 47 49 6 87 26 29 36 34 2 62 3 77 73 16 9 90 63 19 
27 26 48 17 6 64 2 67 56 70 72 39 68 5 46 69 86 21 10 31 18 47 41 30 28 45 89 73 79 83 43 65 61 76 80 51 40 55 62 60 54 29 37 49 24 32 8 42 19 90 12 11 9 14 53 84 7 23 16 4 78 15 77 81 35 63 75 59 33 36 87 58 25 85 13 88 22 52 3 50 66 38 57 1 71 20 34 92 0 74 44 82 91 
1 23 46 54 8 13 43 75 49 9 65 70 67 68 59 3 50 16 2 47 71 66 5 44 86 52 63 76 89 40 6 92 39 61 58 90 24 79 35 82 41 22 73 31 17 77 91 27 19 72 57 30 20 37 12 83 64 56 69 26 33 55 85 78 25 21 38 32 84 42 53 29 51 15 11 60 18 88 80 34 62 74 28 87 7 14 45 4 10 36 0 81 48 
39 58 31 92 25 50 42 85 46 68 59 76 37 30 81 13 83 65 3 47 64 7 4 18 91 12 35 61 45 74 66 49 72 88 57 78 44 9 14 70 62 82 16 55 79 15 33 27 51 28 40 77 41 80 32 48 63 6 21 69 60 89 0 2 84 22 34 71 36 17 86 8 5 23 87 29 90 38 26 19 10 43 53 11 56 24 1 73 52 20 54 75 67 
