26 4 12 87 38 28 21 82 23 90 91 41 89 8 58 81 33 2 92 17 62 83 45 72 80 57 59 31 29 63 55 46 18 66 44 56 25 13 10 37 24 67 42 34 3 32 60 88 35 61 1 78 50 0 14 27 77 43 73 5 51 6 47 85 70 53 49 19 7 40 9 69 48 79 52 39 15 22 20 36 68 84 16 71 65 54 86 64 75 74 30 76 11 
74 11 54 87 38 28 21 82 23 90 91 41 89 8 58 81 33 2 92 17 62 83 45 72 80 57 59 31 29 63 55 46 18 66 44 56 25 13 10 37 24 67 42 34 3 32 60 88 35 61 1 78 50 0 6 68 30 43 84 12 19 73 22 40 26 15 20 16 5 86 27 7 47 39 64 4 70 71 9 53 75 36 79 77 52 65 69 85 51 49 48 14 76 
4 33 61 71 66 50 54 84 75 36 26 35 49 68 70 56 30 3 82 5 9 44 7 92 39 77 55 57 20 62 74 69 18 78 8 91 6 2 10 46 83 34 85 89 88 0 65 16 53 12 14 13 41 15 22 38 67 58 19 11 80 52 48 90 64 47 59 79 27 24 72 63 25 86 51 45 73 17 60 29 81 32 28 76 87 40 23 43 31 21 1 42 37 
68 15 38 10 67 2 69 80 52 51 33 20 58 25 27 83 56 22 61 1 92 16 34 87 77 39 60 31 12 42 89 91 78 53 23 36 28 37 41 45 40 55 76 63 17 81 54 73 26 35 43 49 71 70 85 64 88 48 9 5 3 74 30 90 75 19 59 29 66 46 18 57 21 44 14 65 50 84 24 4 86 8 72 0 82 62 7 47 79 11 13 6 32 
57 26 71 30 85 53 17 86 88 33 41 48 70 42 59 87 66 67 32 46 50 19 77 22 82 4 80 52 64 56 0 28 44 39 14 5 38 20 8 74 23 7 91 73 37 45 61 54 12 11 15 83 40 18 47 55 60 1 51 49 35 84 21 9 68 43 3 24 78 63 92 75 72 90 29 36 6 81 62 58 76 31 69 79 2 25 27 16 10 65 34 89 13 
68 15 38 23 67 2 69 3 74 51 33 20 30 25 66 83 56 22 61 1 92 16 34 87 77 39 60 31 12 42 89 91 78 53 10 36 28 37 41 45 40 55 76 63 17 81 54 73 26 35 43 49 71 70 85 75 88 58 19 11 80 52 48 90 64 47 59 79 27 46 18 57 21 44 14 65 50 84 24 4 86 8 72 0 82 62 7 9 29 5 13 6 32 
53 86 59 27 88 89 85 41 30 13 57 42 10 33 71 87 66 67 32 46 50 19 77 22 82 4 80 52 64 56 0 28 44 39 14 5 38 20 8 74 23 7 91 73 37 45 61 54 12 11 15 83 40 18 47 55 60 1 51 49 35 84 21 9 68 43 3 24 78 63 92 75 72 90 29 36 6 81 62 58 76 31 69 79 2 25 16 48 17 65 70 34 26 
62 82 15 66 77 14 88 60 44 69 67 33 58 21 11 31 54 22 0 1 42 39 25 78 75 43 3 27 64 35 47 18 28 74 55 17 48 40 2 90 92 32 85 53 45 63 24 84 46 9 41 70 56 91 57 10 38 19 52 8 61 49 73 86 26 16 23 20 12 30 4 5 81 7 29 80 89 6 68 37 50 71 36 59 72 79 83 51 76 34 13 65 87 
86 62 11 0 44 21 68 61 3 89 49 1 90 4 28 85 5 47 78 87 27 12 38 22 82 31 2 35 33 74 88 80 26 43 70 57 9 75 48 36 66 29 24 63 77 69 30 58 71 54 51 65 13 72 10 73 17 20 15 39 92 19 8 52 37 53 16 46 18 45 60 7 59 84 23 25 91 81 42 76 55 40 50 34 56 14 83 64 32 67 79 41 6 
69 41 48 10 20 71 33 25 89 87 14 1 70 0 57 60 45 49 32 50 13 27 67 81 80 53 62 8 5 65 17 77 15 16 64 78 18 91 84 42 6 39 2 29 11 85 30 68 37 51 83 36 31 72 55 34 43 75 46 3 9 24 26 4 76 86 74 38 79 73 52 22 88 56 54 59 47 63 12 58 28 44 66 90 82 7 40 19 21 35 23 61 92 
70 16 67 22 28 43 13 89 35 33 87 76 72 40 29 41 68 2 81 64 26 46 30 1 56 91 6 21 62 47 75 36 60 45 24 8 10 32 38 52 57 9 51 73 49 25 80 63 90 0 83 53 50 85 18 11 3 34 74 19 65 61 37 23 79 14 92 54 12 82 55 77 88 44 84 20 4 15 48 7 69 42 71 27 31 5 17 78 66 86 39 59 58 
11 33 13 41 22 91 58 66 34 2 6 16 43 0 39 18 85 90 77 10 59 1 31 23 92 79 4 65 89 30 70 37 24 36 51 56 84 49 57 42 63 15 19 75 50 32 3 53 21 74 9 64 5 26 52 25 80 55 20 82 88 8 35 69 71 76 17 61 87 73 40 81 54 60 45 27 67 7 46 47 62 14 78 48 72 28 38 44 12 83 86 29 68 
48 64 59 13 7 6 89 22 60 39 21 40 2 31 90 88 44 42 66 33 17 85 82 35 77 18 78 28 3 92 30 47 87 71 69 58 76 51 32 50 62 75 37 53 45 63 24 84 46 9 41 70 56 91 57 10 38 19 52 8 61 49 73 86 26 16 23 20 29 68 4 5 81 72 12 36 54 1 79 55 27 74 80 34 15 67 0 14 25 43 83 11 65 
