10 53 69 91 70 61 84 48 85 40 4 12 15 57 45 9 75 65 86 67 42 77 73 76 3 23 50 31 6 59 41 18 49 14 35 92 47 13 62 51 81 33 32 36 25 63 72 39 5 78 21 43 68 34 58 88 7 28 8 83 24 17 90 55 60 16 66 89 1 26 82 30 44 71 79 56 11 46 52 64 22 37 2 38 0 87 19 74 54 29 27 20 80 
57 37 92 43 89 86 1 33 5 47 10 17 80 75 41 14 66 52 19 9 25 79 16 36 60 13 42 61 8 84 50 7 24 34 45 6 83 67 68 87 70 53 69 55 3 27 12 51 22 4 76 2 49 82 64 35 63 38 81 48 91 54 26 74 23 56 46 21 28 58 44 65 72 40 29 71 32 59 85 18 31 62 15 78 90 0 11 39 77 73 30 88 20 
91 19 59 28 40 73 29 65 50 36 31 39 3 45 55 70 15 24 35 18 51 0 62 22 9 75 88 17 11 54 30 92 38 85 69 64 16 68 33 67 1 42 7 78 13 10 20 14 52 84 74 23 4 47 56 82 80 43 81 5 21 87 89 34 49 86 72 27 63 79 26 46 37 44 71 6 77 60 53 2 76 48 12 41 83 57 90 61 32 66 58 8 25 
16 26 73 20 83 91 77 17 85 43 46 1 5 37 36 69 65 82 30 35 61 40 80 42 38 86 15 41 58 64 56 31 18 57 67 60 45 75 87 71 10 53 68 32 0 55 78 48 62 28 72 33 51 44 54 92 19 27 6 22 81 3 11 14 34 74 47 84 13 24 4 9 21 59 52 89 8 2 49 79 23 88 66 29 50 76 70 25 12 7 90 39 63 
85 54 37 77 17 74 60 11 69 67 66 59 46 27 12 14 73 38 29 78 50 63 83 92 89 86 90 32 91 34 72 55 61 71 81 88 36 48 42 64 44 25 16 33 7 47 26 3 22 2 20 76 40 45 68 62 0 58 41 24 79 65 87 75 5 9 6 18 30 56 82 35 80 23 84 52 70 43 28 4 10 51 13 1 53 21 57 8 39 31 15 19 49 
67 43 40 46 2 17 91 86 36 48 64 83 79 9 81 3 53 14 68 26 38 31 18 33 24 44 78 75 5 60 25 23 57 13 80 56 88 39 61 65 20 7 92 19 8 6 85 76 50 87 37 55 47 11 27 63 0 16 58 29 52 90 49 42 84 54 89 1 62 21 10 73 34 32 71 15 4 70 82 72 30 41 69 59 51 35 22 12 74 45 66 28 77 
37 64 49 7 76 25 85 24 61 30 43 89 88 3 58 23 53 72 50 10 14 47 91 5 8 45 55 84 60 82 83 27 70 80 77 57 11 36 71 42 19 29 1 35 18 66 81 33 67 44 87 41 51 20 48 78 74 28 13 21 46 22 62 12 34 40 52 15 54 2 32 65 0 56 9 59 31 73 26 86 16 79 90 6 68 4 92 75 39 17 63 69 38 
57 37 92 43 89 86 1 33 5 47 10 17 80 75 41 14 66 52 19 9 32 79 16 36 60 13 42 61 8 84 50 7 24 34 45 6 83 67 68 87 70 53 69 55 29 27 12 51 22 4 76 2 49 82 64 35 63 71 81 48 91 54 26 74 23 56 46 21 28 58 44 65 72 20 3 38 25 59 85 18 31 62 15 78 90 0 11 39 77 73 30 88 40 
91 69 7 43 63 73 17 5 83 36 46 39 76 16 1 70 65 82 30 35 61 40 80 42 38 86 15 41 58 64 56 31 18 57 67 60 45 75 87 71 10 53 68 32 0 55 78 48 62 28 72 33 51 44 54 92 19 27 6 22 81 3 11 14 34 74 47 84 13 24 4 9 21 59 52 89 8 2 49 79 23 88 66 29 50 85 90 26 20 12 37 77 25 
67 72 40 46 2 17 91 86 36 48 64 83 79 54 81 3 41 14 68 26 38 31 59 33 24 44 78 42 71 60 25 32 22 69 34 73 88 74 61 21 20 7 92 19 12 89 85 76 50 49 37 55 47 11 27 63 0 16 58 29 15 65 87 75 5 9 6 18 30 56 82 35 80 23 84 52 70 43 28 4 10 51 13 1 53 90 57 8 39 45 66 62 77 
