28 67 12 46 68 14 51 82 57 41 55 87 13 32 17 79 35 89 48 38 23 22 90 74 56 18 6 16 76 53 24 9 63 5 91 31 59 50 62 4 65 92 25 3 34 30 85 72 70 19 39 27 69 11 8 29 10 44 64 54 84 2 81 80 83 36 47 45 7 43 52 42 77 66 1 20 37 86 60 75 0 33 78 49 71 58 15 40 61 21 26 73 88 
28 40 29 25 52 16 56 36 32 20 54 24 18 6 13 81 55 87 61 68 44 2 38 5 1 47 90 79 70 85 77 39 66 86 4 67 11 88 76 74 82 7 57 0 62 35 69 31 8 64 73 84 80 12 63 50 65 60 51 41 42 46 33 3 53 23 59 21 72 27 34 9 48 37 92 83 58 45 22 26 49 17 43 19 78 15 14 71 89 75 91 30 10 
82 9 85 76 60 53 44 84 28 92 41 68 4 6 3 54 27 12 21 65 87 31 37 61 40 69 17 1 73 8 71 26 46 86 70 10 75 15 29 19 52 80 72 74 13 48 0 63 39 64 35 58 88 50 5 18 32 66 38 56 89 16 36 62 7 57 20 59 45 77 79 34 51 47 14 11 81 22 90 55 42 30 25 43 24 91 49 2 67 33 83 23 78 
59 64 77 22 82 9 54 15 89 41 23 17 11 57 29 8 49 78 67 18 12 66 37 50 65 24 47 33 75 62 46 73 39 76 27 38 32 48 56 13 60 10 26 45 51 55 69 0 43 30 72 40 6 36 91 87 61 42 63 52 71 53 25 1 86 90 79 35 5 21 20 74 84 2 85 3 14 4 80 81 83 92 16 68 44 28 58 19 70 7 88 34 31 
5 81 25 41 52 6 11 36 23 90 87 14 63 49 89 37 66 74 4 59 28 43 73 15 91 20 10 85 88 83 2 33 64 80 27 44 54 19 62 76 21 78 61 72 57 55 48 71 45 26 56 51 3 22 84 29 32 67 75 8 47 42 38 31 24 17 50 39 53 65 77 35 70 13 40 69 46 16 86 58 79 34 60 92 68 9 0 30 7 18 82 1 12 
70 20 50 6 62 14 69 61 19 75 39 67 46 11 18 45 58 3 53 54 26 5 86 81 79 34 89 49 55 17 66 12 24 38 22 65 32 92 13 59 7 1 73 88 8 84 44 16 56 51 63 21 35 77 78 40 68 33 71 80 91 0 76 4 15 9 29 74 60 48 72 64 2 83 10 28 37 47 31 57 36 82 52 90 41 42 87 27 43 23 25 85 30 
27 50 65 61 40 46 83 89 79 85 44 6 57 29 77 81 70 91 64 15 8 16 68 78 75 43 26 56 36 87 10 13 18 54 76 17 23 82 86 0 7 38 48 2 80 21 35 12 4 14 66 9 22 25 73 88 90 42 5 30 58 62 20 37 24 33 32 41 72 55 31 69 53 3 45 60 1 63 92 51 39 74 34 84 19 49 28 59 11 71 47 67 52 
27 77 30 50 15 66 49 14 68 81 23 67 71 73 42 41 31 17 74 61 48 3 57 10 35 45 12 46 9 7 4 5 44 90 75 36 6 63 79 55 21 8 19 53 22 33 29 20 37 56 43 91 82 1 78 2 69 65 84 85 40 47 32 92 28 59 13 38 60 54 83 70 24 58 0 62 25 86 52 72 89 34 80 88 64 26 11 16 87 18 51 76 39 
28 67 12 46 68 14 51 82 57 41 55 87 13 32 17 79 35 89 48 38 23 22 90 74 56 18 6 16 76 53 24 9 63 5 91 31 59 50 62 4 65 92 25 3 34 30 85 72 70 19 39 27 69 11 8 29 10 44 64 54 84 2 81 80 83 36 47 45 7 43 52 42 77 66 1 20 37 86 60 75 0 33 78 49 71 58 15 40 61 21 26 73 88 
28 40 29 25 8 31 35 86 32 7 74 51 80 66 13 81 0 87 60 68 88 82 4 6 14 12 53 55 77 67 27 16 5 36 45 54 56 44 73 2 85 20 41 42 50 11 23 39 52 58 10 65 18 9 22 57 78 61 24 72 38 46 33 3 90 69 59 21 62 70 34 47 48 37 92 83 64 79 63 26 49 17 43 19 84 15 1 71 89 75 91 30 76 
60 40 12 90 19 11 20 46 0 13 71 79 15 47 67 39 24 44 62 48 31 5 72 26 36 6 30 37 81 29 51 92 49 57 23 43 33 83 55 41 68 45 42 7 27 53 4 76 25 52 50 34 54 87 69 8 28 78 66 84 85 74 88 64 86 59 9 89 10 73 18 3 22 91 16 80 70 61 65 82 2 17 77 63 35 14 21 56 1 75 38 32 58 
5 81 25 41 52 6 11 36 23 90 87 14 63 49 89 37 66 74 4 59 28 43 73 15 91 20 10 85 88 83 2 33 64 80 27 44 54 19 62 76 21 78 61 72 57 55 48 71 45 26 69 51 3 22 84 29 32 67 75 8 47 42 38 31 24 17 50 39 53 65 77 35 70 13 40 56 46 16 86 58 79 34 60 92 68 9 0 30 7 18 82 1 12 
27 50 65 61 40 46 83 89 79 85 35 6 57 29 77 81 70 91 64 15 8 16 68 78 75 43 26 56 36 87 10 13 18 54 76 17 23 82 86 0 7 38 48 2 80 84 44 12 4 14 66 9 22 25 73 88 90 42 5 30 58 62 20 37 24 33 32 41 72 55 31 69 53 3 45 60 1 63 92 51 39 74 34 21 19 49 28 59 11 71 47 67 52 
59 39 61 25 51 8 52 68 2 44 78 81 42 83 24 3 9 69 88 48 85 57 23 28 84 5 32 31 79 77 7 21 67 92 80 6 74 30 34 43 56 60 71 27 38 20 4 63 72 40 73 53 19 49 16 37 58 12 22 65 46 1 29 17 90 87 55 26 36 47 75 45 62 14 91 54 13 86 10 64 15 70 33 18 76 35 11 82 66 89 41 0 50 
70 20 50 6 62 14 69 61 19 71 39 33 46 11 18 45 58 3 53 54 26 5 86 81 79 34 89 49 55 17 66 12 15 76 22 65 68 92 13 59 7 1 73 88 80 78 44 16 56 51 63 21 35 77 84 29 32 67 75 8 47 42 38 31 24 9 40 74 60 48 72 64 2 83 10 28 37 91 4 57 36 82 52 90 41 0 87 27 43 23 25 85 30 
60 40 12 90 83 11 20 46 0 13 41 79 15 47 67 39 24 43 53 4 31 5 7 52 36 6 30 37 81 29 34 92 49 27 23 44 54 19 62 76 21 78 61 72 57 55 48 71 45 26 69 51 3 22 50 8 28 25 66 84 85 74 88 64 86 59 9 89 10 73 18 33 87 91 16 80 70 42 65 82 2 17 77 63 35 14 68 56 1 75 38 32 58 
27 52 65 61 40 46 83 71 79 85 49 6 57 29 77 81 70 91 64 15 8 16 68 78 75 43 26 56 36 87 10 13 18 54 76 17 23 59 86 67 7 38 48 2 80 84 44 12 4 14 28 9 22 25 73 88 90 42 5 30 58 62 20 37 24 33 32 47 72 55 31 69 53 3 45 60 1 63 92 51 39 74 34 21 19 35 11 82 66 89 41 0 50 
57 60 9 41 35 46 12 68 14 2 58 6 4 29 72 43 40 26 48 17 8 71 21 27 89 84 33 24 90 52 82 80 78 81 86 51 69 53 28 83 13 54 65 18 44 92 22 64 32 70 79 85 37 11 75 15 76 36 49 3 73 23 7 16 38 59 20 91 1 87 61 50 39 34 55 77 66 10 88 47 74 45 25 67 30 56 42 63 5 19 31 0 62 
