60 65 73 15 3 20 58 81 80 28 41 46 33 79 64 8 69 82 30 50 16 36 32 57 2 89 61 4 18 1 59 42 12 71 53 75 38 23 67 22 72 56 44 0 78 77 39 91 14 26 52 17 35 48 84 87 24 68 51 86 85 9 76 90 34 31 74 62 92 27 66 19 47 43 13 49 6 88 83 63 29 37 25 40 55 5 45 7 70 54 21 11 10 
16 6 89 10 77 63 92 18 70 45 88 44 35 22 78 9 2 73 20 74 0 82 38 59 58 8 41 76 5 12 1 61 43 19 68 84 30 46 21 40 48 51 53 36 24 23 55 27 87 71 81 80 60 32 86 66 69 15 57 49 64 50 91 56 47 54 83 31 85 29 14 4 28 52 67 13 26 62 33 42 17 3 65 39 72 37 25 79 11 34 90 75 7 
68 78 4 89 63 56 14 72 67 22 71 84 58 37 73 30 69 79 18 25 65 24 11 3 47 41 52 60 62 45 9 40 48 82 2 7 10 54 8 83 44 42 38 26 87 0 15 23 5 39 32 86 21 75 12 34 35 57 81 50 92 51 80 27 55 19 17 53 36 85 70 29 74 46 31 64 91 90 13 33 59 28 49 76 20 88 6 16 61 43 1 66 77 
34 30 64 31 10 86 48 42 39 44 74 5 45 1 40 56 2 12 58 38 80 79 51 76 21 0 8 52 85 35 70 72 3 73 75 17 68 65 87 29 92 77 78 18 20 26 14 69 37 27 6 53 4 22 15 43 67 63 46 57 49 83 81 28 11 13 25 61 91 7 16 23 19 60 33 55 82 71 50 89 24 84 41 90 9 66 32 47 59 88 54 36 62 
64 91 51 10 42 85 17 32 84 45 88 41 35 26 76 36 2 73 20 74 80 81 57 47 92 24 15 86 44 38 50 62 83 79 19 43 69 60 27 70 5 89 28 65 75 87 40 23 21 16 82 54 53 14 78 9 0 29 61 1 25 33 6 30 59 49 39 58 63 52 11 37 46 48 3 71 22 12 56 72 67 8 4 55 77 66 13 68 18 34 90 31 7 
35 65 73 44 3 20 2 52 17 28 42 77 33 79 64 89 78 82 38 50 16 0 72 59 58 8 41 76 5 12 1 61 43 19 68 84 30 46 21 40 48 51 53 36 24 23 55 27 87 71 81 80 60 32 86 66 69 15 57 75 85 9 4 90 34 31 74 62 92 91 14 26 47 56 13 49 6 88 83 63 29 37 25 22 39 18 45 7 70 54 67 11 10 
16 6 8 10 46 63 92 5 70 45 88 15 60 40 69 9 58 73 20 74 36 82 30 57 2 89 61 4 18 1 59 42 12 71 53 75 38 23 67 22 72 56 44 0 78 77 39 91 14 26 52 17 35 48 84 87 24 68 51 49 64 50 27 43 47 54 83 31 85 29 66 76 28 81 21 13 19 62 33 41 80 3 65 55 32 37 25 79 11 34 90 86 7 
34 30 64 31 10 86 76 42 39 44 74 5 35 1 72 56 2 12 58 38 80 24 11 3 47 41 52 60 62 45 9 40 48 73 75 17 68 65 87 29 92 77 78 18 20 26 14 69 37 27 6 53 4 22 15 43 67 63 46 57 49 83 81 28 51 13 25 61 91 7 16 23 19 8 33 55 82 71 50 89 79 84 0 90 70 66 32 21 59 88 54 36 85 
28 19 68 35 25 17 84 54 30 3 40 0 61 58 90 67 12 82 50 48 51 27 16 57 85 26 33 1 18 49 24 45 41 2 39 31 42 37 69 52 70 11 87 46 7 77 63 15 72 62 5 60 65 21 56 10 32 91 14 9 79 81 43 6 22 83 73 75 8 64 86 55 44 47 20 38 4 74 34 36 29 53 80 76 23 78 71 13 59 89 66 88 92 
38 74 71 4 24 43 88 6 84 66 17 91 85 23 50 32 40 2 42 75 62 56 44 92 41 10 19 55 70 14 46 89 28 77 49 81 27 9 53 68 52 47 64 80 34 15 26 1 73 18 13 39 86 16 59 35 76 20 72 21 31 58 33 3 11 54 87 36 8 65 5 48 37 29 7 83 60 30 90 63 69 0 79 45 61 51 78 67 12 57 22 82 25 
