4 19 39 59 52 18 38 17 0 25 57 63 75 42 66 33 60 72 9 50 65 3 68 28 1 11 8 21 82 6 69 92 31 67 27 61 5 13 86 54 10 51 80 12 49 90 74 91 71 77 32 89 37 23 43 47 56 15 62 70 2 41 34 78 46 29 35 85 87 20 16 44 83 40 64 81 73 45 53 26 7 24 30 14 36 79 22 55 84 76 48 88 58 
72 74 51 80 90 7 50 89 56 70 92 39 64 60 45 36 9 48 18 10 20 49 62 59 42 57 3 84 16 33 68 58 73 65 14 41 27 28 54 11 5 6 61 63 25 8 67 77 22 69 2 91 75 40 53 76 29 66 37 34 17 19 83 24 15 31 86 78 81 0 13 1 43 21 46 87 88 47 32 71 12 82 23 26 30 38 85 4 35 44 55 79 52 
35 42 77 51 44 83 18 33 6 66 5 80 57 89 19 82 88 39 46 40 30 16 90 38 1 7 74 61 64 50 73 91 12 84 72 17 28 3 67 52 15 26 85 37 49 70 54 32 2 20 43 81 59 4 86 10 0 27 22 53 31 92 47 13 56 8 69 25 34 63 45 79 21 76 62 55 29 48 41 23 60 36 11 75 58 78 9 24 87 71 14 68 65 
88 86 5 30 25 57 7 61 80 77 59 74 40 73 92 19 43 31 33 23 51 71 91 68 41 52 6 36 83 90 22 62 63 84 39 10 55 11 0 46 72 64 13 78 1 9 37 82 79 89 54 34 87 27 12 60 3 15 2 56 20 76 45 8 65 50 17 47 44 53 69 35 32 24 70 49 38 26 75 29 81 28 42 4 58 66 21 48 16 85 18 14 67 
83 80 56 35 52 28 10 45 74 81 63 13 3 89 88 36 84 42 79 60 75 66 17 26 67 47 58 20 76 46 19 90 92 32 77 8 54 37 91 6 53 31 72 21 51 82 25 7 48 14 1 50 23 64 69 78 57 4 5 27 34 65 16 43 62 68 87 71 55 59 49 86 61 44 70 40 33 29 0 12 24 18 38 22 39 9 41 85 15 30 11 73 2 
22 23 55 78 68 6 46 18 63 75 37 52 28 43 10 67 58 59 49 24 83 2 44 84 66 87 70 81 90 32 7 74 80 56 89 53 47 61 69 35 25 57 14 91 76 15 34 3 13 9 48 21 77 60 45 16 51 0 33 5 42 40 17 41 12 64 82 72 27 26 38 62 79 8 31 71 30 19 36 88 50 73 86 4 11 54 85 20 29 65 1 92 39 
7 78 19 1 54 32 53 68 87 37 27 23 10 31 8 33 86 14 21 50 82 2 61 39 46 80 75 63 92 89 16 26 25 91 70 49 40 81 52 60 51 38 28 20 83 88 3 15 67 5 29 84 9 11 35 77 64 58 79 47 62 71 69 18 73 12 85 30 76 65 55 45 57 90 36 0 24 13 74 22 6 59 72 66 34 42 4 43 56 41 17 48 44 
22 23 55 78 68 6 46 18 63 75 37 52 28 43 10 67 58 59 49 24 83 2 44 84 66 87 70 34 16 74 8 29 45 85 60 56 20 48 61 9 36 73 51 82 15 25 65 30 14 1 41 88 40 35 53 64 27 50 72 79 7 33 3 19 0 69 42 47 92 91 21 32 77 11 71 31 26 5 90 81 76 12 62 89 4 39 86 80 13 38 54 57 17 
53 80 14 49 91 44 3 13 56 69 40 65 64 70 58 11 6 39 41 74 83 46 2 71 54 52 50 30 68 9 45 19 48 90 18 26 47 85 27 73 10 60 57 38 32 77 15 25 4 89 61 12 16 81 24 17 84 51 72 36 5 20 33 37 78 0 86 63 62 7 75 23 43 59 67 28 21 35 1 92 31 76 22 82 87 88 79 34 42 8 66 29 55 
7 78 19 1 54 32 53 68 87 37 27 23 10 31 8 33 86 14 21 50 82 2 61 39 46 80 75 63 92 89 16 26 25 91 70 49 40 81 52 60 51 38 28 20 83 88 3 15 67 5 29 84 9 11 35 77 64 58 79 47 62 71 69 18 73 12 85 30 76 65 55 45 57 90 36 0 24 13 74 22 6 59 72 66 34 42 4 43 56 41 17 48 44 
48 0 36 19 25 7 14 75 73 83 58 39 64 42 66 33 60 72 9 50 65 3 68 28 1 11 8 21 82 6 69 92 31 67 27 61 5 13 86 54 10 51 80 12 49 90 74 91 71 77 32 89 37 23 43 47 56 15 62 70 2 41 34 78 46 29 35 85 87 20 16 44 53 84 45 81 88 76 17 22 63 59 40 26 30 38 24 4 57 18 55 79 52 
88 86 5 30 25 57 7 61 80 77 87 74 40 73 92 19 37 31 33 23 51 71 91 68 41 52 6 36 83 90 22 62 63 84 39 10 55 11 0 46 72 64 13 78 1 9 54 32 2 20 43 81 59 27 12 60 3 15 79 56 89 76 45 8 65 50 17 47 44 53 69 35 82 24 70 49 38 26 75 29 34 28 42 4 58 66 21 48 16 85 18 14 67 
22 23 55 78 68 35 56 18 63 83 61 13 3 89 88 36 84 42 79 60 75 66 17 26 67 47 58 20 76 46 19 90 92 32 77 8 54 37 91 6 53 31 72 21 51 82 25 7 48 14 52 69 43 24 45 16 74 0 33 5 59 40 44 41 12 64 15 9 27 70 38 62 49 34 57 71 30 28 2 10 50 73 86 4 11 87 85 81 29 65 1 80 39 
53 80 14 49 91 44 3 13 56 69 40 65 64 70 58 11 6 39 41 74 83 46 2 71 54 52 50 30 68 9 45 19 48 90 18 26 47 85 27 73 10 60 57 38 32 77 15 25 4 89 61 12 16 81 24 17 84 51 72 36 5 20 33 37 78 0 86 63 62 7 75 23 43 59 67 28 21 35 1 92 31 76 22 82 87 88 79 34 42 8 66 29 55 
7 78 19 1 54 32 53 68 87 37 27 23 10 31 8 33 86 14 21 50 82 2 61 39 46 80 75 63 92 89 16 26 25 91 70 49 40 81 52 60 51 38 28 20 83 88 3 15 67 5 29 84 9 11 6 77 64 58 79 47 62 71 69 18 73 12 85 30 76 65 55 45 57 90 36 0 24 13 74 22 35 59 72 66 34 42 4 43 56 41 17 48 44 
