54 88 60 78 46 34 80 71 0 57 44 30 61 39 6 17 77 45 90 73 66 52 68 51 22 18 1 47 43 3 2 35 69 27 41 7 67 56 87 75 91 65 29 19 79 49 70 23 81 28 13 86 8 32 31 82 48 76 16 33 74 59 15 21 9 63 53 12 89 24 38 10 64 11 72 42 5 4 55 85 25 50 36 20 62 92 14 83 37 40 84 26 58 
56 30 47 60 29 9 66 92 58 67 90 65 76 1 70 64 81 42 62 4 7 26 24 77 88 57 87 89 36 20 3 23 6 15 11 68 35 73 91 39 71 37 78 32 44 28 48 0 34 61 51 85 55 46 83 14 86 63 69 49 45 5 22 12 84 75 80 17 10 72 41 54 27 13 8 50 33 18 40 19 82 59 38 79 52 2 16 43 21 74 53 25 31 
36 77 88 10 54 30 40 12 11 18 71 84 69 83 45 74 33 42 29 60 65 4 51 31 75 22 86 67 6 14 21 78 20 3 9 87 39 64 34 52 57 17 7 79 1 19 92 13 85 35 90 43 72 53 47 0 5 27 8 49 81 16 48 66 44 25 58 24 32 80 38 46 26 62 56 89 82 41 70 2 76 50 37 55 15 63 91 73 61 68 23 28 59 
80 78 73 36 47 46 55 6 17 30 82 15 24 90 67 11 52 77 65 92 8 56 60 66 59 81 0 49 61 23 89 1 34 43 54 3 58 84 10 33 7 51 28 83 48 4 70 45 79 22 63 29 53 32 86 57 38 71 9 74 27 40 75 25 42 62 5 19 13 41 20 39 44 85 14 72 26 91 12 68 50 37 88 2 69 18 35 87 64 16 76 31 21 
56 30 47 60 29 84 66 92 58 67 90 65 76 1 70 27 81 50 62 4 7 26 8 77 88 57 87 54 36 20 3 23 6 22 13 68 35 73 91 39 71 37 78 32 44 28 48 0 34 61 51 85 55 46 83 14 86 75 69 49 45 5 15 21 9 63 53 12 89 24 38 10 64 11 72 42 33 18 40 19 82 59 41 79 52 2 16 43 17 74 80 25 31 
36 77 88 10 54 30 40 12 11 18 71 84 69 83 45 74 33 42 29 92 8 56 51 31 75 22 86 67 6 14 21 78 20 3 9 87 39 64 34 52 57 17 7 79 1 19 60 13 85 35 90 43 72 53 47 0 5 27 65 49 81 16 48 66 44 25 58 24 32 80 38 46 26 62 4 89 82 41 70 2 76 50 37 55 15 63 91 73 61 68 23 28 59 
80 78 73 36 47 46 55 6 17 30 82 15 24 90 67 11 52 77 8 60 65 4 92 66 59 81 0 49 61 23 89 1 34 43 54 3 58 84 10 33 7 51 28 83 48 56 70 45 79 22 63 29 53 32 86 57 38 71 9 74 27 40 75 25 42 62 5 19 13 41 20 39 44 85 14 72 26 91 12 68 50 37 88 2 69 18 35 87 64 16 76 31 21 
14 73 50 5 35 44 10 1 25 47 43 53 67 8 0 17 49 28 41 16 77 78 12 37 4 22 31 58 39 60 66 72 15 55 69 13 52 45 34 54 46 90 9 70 86 61 19 2 84 20 51 83 21 3 18 75 29 48 32 91 76 65 33 62 79 30 68 87 81 89 38 88 85 42 57 63 36 82 26 59 27 23 74 24 92 71 11 64 56 40 6 80 7 
40 28 25 61 42 36 24 1 63 47 32 62 5 44 4 82 74 22 27 79 39 88 3 56 52 23 33 70 12 30 89 83 78 51 37 9 16 69 6 71 2 81 92 8 58 57 38 66 54 59 13 10 87 60 75 49 67 7 0 43 73 45 29 15 65 68 17 11 48 85 34 90 86 64 31 20 72 35 84 80 26 46 91 50 41 76 21 14 19 18 53 55 77 
24 62 13 31 76 45 60 84 4 49 89 57 40 2 17 82 9 10 50 46 37 29 66 85 3 58 67 73 21 59 55 86 19 8 63 77 6 47 74 80 70 53 51 36 26 75 68 22 91 54 1 18 20 34 11 32 65 42 87 33 48 71 43 27 69 25 44 56 23 38 79 88 16 90 78 28 41 52 35 39 81 14 5 0 12 7 72 61 92 64 15 83 30 
